id,fantasy1,fantasy2,fantasy3,fantasy4,fantasy5,fantasy6,fantasy7,empathic_concern_1,empathic_concern_2,empathic_concern_3,empathic_concern_4,empathic_concern_5,empathic_concern_6,empathic_concern_7,personal_distress1,personal_distress2,personal_distress3,personal_distress4,personal_distress5,personal_distress6,role_taking1,role_taking2,role_taking3,role_taking4,role_taking5,role_taking6,prejudice_denial1,prejudice_denial2,prejudice_denial3,prejudice_denial4,prejudice_denial5,prejudice_denial6,prejudice_denial7,prejudice_denial8,prejudice_denial9,statement_of_differences1,statement_of_differences2,statement_of_differences3,statement_of_differences4,statement_of_differences5,negative_affects1,negative_affects2,negative_affects3,negative_affects4,negative_affects5,negative_affects6,negative_affects7,negative_affects8,negative_affects9,negative_affects10,positive_affects1,positive_affects2,positive_affects3,positive_affects4,positive_affects5,positive_affects6,positive_affects7,positive_affects8,positive_affects9,positive_affects10,gender,age,race,marital_status,household_income,family_members,academic_background
252.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,2.00,3.00,3.00,2.00,4.00,2.00,4.00,4.00,5.00,4.00,4.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,1.00,1.00,2.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,4.00,2.00,4.00,3.00,4.00,3.00,4.00,4.00,2.00,5.00,2.00,Female,20.00,black,single,300.00,1.00,social_sciences_arts_education
253.00,3.00,3.00,2.00,2.00,2.00,4.00,2.00,2.00,4.00,4.00,3.00,3.00,3.00,2.00,2.00,4.00,5.00,2.00,4.00,1.00,3.00,3.00,2.00,5.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,4.00,3.00,4.00,5.00,5.00,3.00,4.00,5.00,3.00,3.00,2.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,Male,26.00,white,single,4000.00,4.00,social_sciences_arts_education
254.00,5.00,3.00,4.00,3.00,5.00,4.00,3.00,4.00,5.00,4.00,4.00,3.00,3.00,5.00,3.00,3.00,3.00,2.00,3.00,4.00,5.00,5.00,3.00,3.00,2.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,3.00,1.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,Male,26.00,brown,single,3000.00,3.00,social_sciences_arts_education
255.00,1.00,2.00,2.00,2.00,1.00,3.00,3.00,2.00,3.00,2.00,1.00,2.00,1.00,1.00,3.00,1.00,2.00,2.00,1.00,1.00,2.00,3.00,2.00,3.00,1.00,4.00,1.00,2.00,2.00,3.00,2.00,2.00,1.00,7.00,1.00,2.00,2.00,3.00,5.00,2.00,2.00,4.00,4.00,4.00,2.00,5.00,4.00,4.00,3.00,3.00,2.00,3.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,Male,22.00,brown,single,998.00,4.00,social_sciences_arts_education
256.00,3.00,3.00,4.00,2.00,4.00,5.00,2.00,4.00,5.00,4.00,3.00,3.00,3.00,3.00,5.00,5.00,3.00,2.00,3.00,1.00,4.00,4.00,3.00,4.00,2.00,5.00,2.00,1.00,1.00,2.00,2.00,1.00,2.00,1.00,2.00,1.00,3.00,2.00,1.00,1.00,2.00,4.00,3.00,3.00,2.00,1.00,2.00,2.00,2.00,1.00,3.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,4.00,3.00,Male,18.00,white,single,4500.00,3.00,social_sciences_arts_education
257.00,2.00,4.00,5.00,3.00,5.00,4.00,3.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,2.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,1.00,1.00,3.00,4.00,1.00,1.00,4.00,1.00,6.00,1.00,1.00,4.00,1.00,1.00,4.00,4.00,5.00,3.00,2.00,3.00,3.00,3.00,3.00,4.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,Female,19.00,brown,single,1000.00,3.00,social_sciences_arts_education
258.00,3.00,5.00,3.00,1.00,3.00,2.00,3.00,5.00,5.00,5.00,3.00,3.00,3.00,4.00,5.00,1.00,3.00,1.00,5.00,1.00,5.00,3.00,2.00,3.00,3.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,4.00,2.00,4.00,2.00,3.00,3.00,1.00,3.00,4.00,5.00,4.00,3.00,3.00,5.00,5.00,5.00,5.00,3.00,Female,28.00,white,single,4000.00,4.00,social_sciences_arts_education
259.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,3.00,4.00,4.00,3.00,5.00,2.00,3.00,5.00,4.00,5.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,5.00,5.00,5.00,4.00,1.00,5.00,3.00,3.00,2.00,2.00,3.00,3.00,5.00,4.00,3.00,4.00,2.00,2.00,4.00,Female,19.00,brown,single,8000.00,4.00,social_sciences_arts_education
260.00,2.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,5.00,4.00,5.00,2.00,4.00,3.00,4.00,3.00,3.00,4.00,4.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,3.00,1.00,1.00,4.00,1.00,1.00,3.00,1.00,5.00,5.00,5.00,3.00,3.00,2.00,4.00,3.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,2.00,3.00,1.00,3.00,3.00,Female,19.00,brown,single,10000.00,4.00,social_sciences_arts_education
261.00,5.00,5.00,4.00,4.00,4.00,3.00,4.00,5.00,5.00,4.00,4.00,5.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,3.00,5.00,5.00,5.00,3.00,4.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,3.00,5.00,3.00,2.00,1.00,1.00,3.00,2.00,2.00,2.00,3.00,2.00,4.00,5.00,4.00,3.00,5.00,4.00,3.00,4.00,Male,21.00,brown,single,1000.00,6.00,social_sciences_arts_education
262.00,4.00,5.00,5.00,5.00,5.00,3.00,3.00,5.00,5.00,4.00,4.00,2.00,3.00,5.00,3.00,3.00,5.00,2.00,4.00,3.00,5.00,4.00,3.00,5.00,3.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,3.00,5.00,3.00,5.00,1.00,1.00,2.00,2.00,3.00,3.00,4.00,3.00,3.00,5.00,5.00,3.00,2.00,4.00,3.00,4.00,Male,21.00,black,single,2500.00,4.00,social_sciences_arts_education
263.00,5.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,2.00,2.00,2.00,5.00,5.00,5.00,4.00,4.00,4.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,5.00,1.00,1.00,1.00,4.00,5.00,5.00,3.00,3.00,1.00,4.00,2.00,2.00,3.00,4.00,4.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,Male,28.00,brown,single,2438.00,3.00,social_sciences_arts_education
264.00,1.00,3.00,2.00,4.00,5.00,5.00,3.00,5.00,4.00,5.00,5.00,3.00,3.00,3.00,5.00,5.00,4.00,3.00,3.00,2.00,4.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,4.00,1.00,3.00,1.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,5.00,3.00,5.00,4.00,3.00,5.00,Female,19.00,brown,single,2994.00,3.00,social_sciences_arts_education
265.00,4.00,5.00,5.00,3.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,1.00,3.00,5.00,4.00,3.00,5.00,1.00,5.00,2.00,2.00,3.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,3.00,1.00,4.00,5.00,5.00,3.00,4.00,1.00,4.00,4.00,2.00,4.00,3.00,3.00,2.00,4.00,4.00,2.00,5.00,4.00,2.00,3.00,Male,22.00,brown,single,1200.00,3.00,healthcare 
266.00,4.00,4.00,4.00,3.00,4.00,2.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,4.00,2.00,2.00,2.00,4.00,5.00,4.00,5.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,3.00,3.00,1.00,4.00,3.00,3.00,4.00,4.00,3.00,4.00,2.00,3.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,3.00,5.00,5.00,3.00,3.00,5.00,Female,18.00,brown,single,1000.00,3.00,social_sciences_arts_education
267.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,2.00,3.00,3.00,4.00,3.00,3.00,4.00,2.00,4.00,1.00,1.00,2.00,3.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,2.00,3.00,1.00,2.00,4.00,4.00,3.00,4.00,1.00,3.00,2.00,2.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,4.00,3.00,3.00,3.00,Male,21.00,brown,single,998.00,3.00,social_sciences_arts_education
268.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2.00,5.00,4.00,5.00,5.00,2.00,5.00,5.00,5.00,1.00,1.00,2.00,3.00,1.00,1.00,2.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,5.00,5.00,5.00,5.00,2.00,2.00,5.00,3.00,5.00,5.00,1.00,3.00,2.00,5.00,1.00,1.00,5.00,5.00,4.00,3.00,Male,25.00,black,single,400.00,3.00,social_sciences_arts_education
269.00,1.00,2.00,2.00,2.00,4.00,2.00,2.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,4.00,2.00,3.00,1.00,4.00,4.00,4.00,4.00,4.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,4.00,4.00,4.00,5.00,5.00,5.00,4.00,3.00,4.00,4.00,Male,38.00,brown,married_partnered,4000.00,4.00,social_sciences_arts_education
270.00,3.00,5.00,3.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,4.00,5.00,2.00,1.00,2.00,4.00,4.00,2.00,4.00,2.00,2.00,4.00,5.00,4.00,2.00,3.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,5.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,3.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,3.00,5.00,Female,20.00,white,single,7000.00,5.00,social_sciences_arts_education
271.00,2.00,3.00,4.00,2.00,3.00,4.00,2.00,5.00,5.00,4.00,3.00,4.00,5.00,5.00,3.00,2.00,2.00,1.00,3.00,4.00,5.00,4.00,2.00,4.00,3.00,3.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,5.00,3.00,2.00,3.00,3.00,2.00,4.00,3.00,4.00,2.00,4.00,3.00,4.00,3.00,3.00,2.00,4.00,4.00,4.00,Female,19.00,brown,single,10000.00,4.00,social_sciences_arts_education
272.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,2.00,3.00,3.00,2.00,3.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,3.00,5.00,5.00,5.00,2.00,1.00,3.00,1.00,5.00,3.00,3.00,3.00,4.00,5.00,3.00,3.00,4.00,2.00,3.00,4.00,Male,20.00,black,single,1500.00,2.00,social_sciences_arts_education
273.00,3.00,3.00,3.00,3.00,4.00,5.00,4.00,5.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,1.00,2.00,2.00,2.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,3.00,4.00,4.00,4.00,3.00,2.00,3.00,4.00,2.00,4.00,3.00,2.00,2.00,4.00,3.00,3.00,2.00,4.00,2.00,2.00,Male,20.00,white,single,9000.00,3.00,social_sciences_arts_education
274.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,4.00,5.00,4.00,4.00,3.00,4.00,2.00,5.00,4.00,4.00,2.00,4.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,5.00,4.00,3.00,2.00,1.00,2.00,1.00,2.00,3.00,3.00,3.00,3.00,4.00,3.00,2.00,5.00,3.00,3.00,3.00,Male,23.00,white,single,10000.00,5.00,social_sciences_arts_education
275.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,4.00,4.00,3.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,3.00,4.00,5.00,3.00,3.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,3.00,1.00,3.00,5.00,5.00,5.00,3.00,3.00,5.00,2.00,2.00,4.00,1.00,3.00,4.00,3.00,3.00,4.00,5.00,3.00,4.00,3.00,Female,21.00,brown,single,6000.00,5.00,social_sciences_arts_education
276.00,4.00,5.00,3.00,4.00,4.00,5.00,2.00,5.00,4.00,4.00,3.00,3.00,3.00,3.00,5.00,5.00,5.00,4.00,5.00,2.00,4.00,3.00,3.00,3.00,2.00,3.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,5.00,5.00,4.00,4.00,5.00,5.00,4.00,3.00,2.00,1.00,3.00,5.00,4.00,2.00,3.00,2.00,1.00,4.00,Male,20.00,white,single,10000.00,3.00,social_sciences_arts_education
277.00,5.00,3.00,3.00,4.00,5.00,5.00,4.00,5.00,5.00,2.00,3.00,4.00,1.00,3.00,2.00,4.00,5.00,1.00,3.00,2.00,5.00,5.00,4.00,5.00,5.00,3.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,6.00,1.00,2.00,4.00,4.00,2.00,1.00,2.00,4.00,1.00,2.00,2.00,4.00,3.00,3.00,3.00,5.00,5.00,2.00,4.00,3.00,5.00,Male,20.00,brown,single,2000.00,3.00,social_sciences_arts_education
278.00,5.00,5.00,5.00,4.00,5.00,1.00,2.00,5.00,5.00,5.00,5.00,4.00,5.00,2.00,4.00,5.00,5.00,2.00,5.00,2.00,5.00,5.00,5.00,5.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,4.00,4.00,5.00,4.00,4.00,3.00,5.00,4.00,2.00,3.00,3.00,2.00,4.00,3.00,4.00,3.00,3.00,2.00,4.00,2.00,3.00,2.00,4.00,3.00,2.00,Male,40.00,brown,married_partnered,7000.00,3.00,social_sciences_arts_education
279.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,3.00,4.00,2.00,3.00,4.00,3.00,3.00,4.00,1.00,3.00,4.00,2.00,4.00,2.00,4.00,1.00,1.00,1.00,5.00,1.00,1.00,1.00,1.00,3.00,1.00,4.00,1.00,2.00,1.00,3.00,5.00,4.00,3.00,5.00,4.00,4.00,5.00,3.00,5.00,3.00,3.00,2.00,5.00,2.00,2.00,4.00,2.00,2.00,3.00,Male,25.00,brown,single,1720.00,2.00,social_sciences_arts_education
280.00,1.00,4.00,3.00,3.00,4.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,5.00,5.00,4.00,2.00,2.00,2.00,5.00,5.00,5.00,4.00,4.00,4.00,1.00,4.00,3.00,1.00,1.00,1.00,4.00,1.00,6.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,3.00,4.00,2.00,2.00,1.00,2.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,5.00,3.00,5.00,Male,19.00,brown,single,3000.00,4.00,social_sciences_arts_education
281.00,4.00,4.00,4.00,3.00,4.00,5.00,4.00,4.00,5.00,5.00,4.00,4.00,3.00,2.00,5.00,5.00,4.00,2.00,2.00,1.00,5.00,5.00,4.00,4.00,4.00,5.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,4.00,2.00,4.00,3.00,3.00,2.00,4.00,4.00,4.00,3.00,1.00,1.00,2.00,3.00,5.00,2.00,3.00,4.00,2.00,2.00,3.00,4.00,3.00,3.00,2.00,Female,21.00,white,single,3500.00,5.00,social_sciences_arts_education
282.00,3.00,3.00,2.00,2.00,3.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,4.00,3.00,4.00,3.00,3.00,5.00,3.00,5.00,3.00,3.00,5.00,5.00,3.00,3.00,4.00,5.00,3.00,2.00,Female,24.00,black,single,2000.00,1.00,social_sciences_arts_education
283.00,4.00,4.00,4.00,3.00,5.00,3.00,3.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,2.00,3.00,2.00,4.00,3.00,4.00,4.00,3.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,4.00,3.00,3.00,2.00,4.00,3.00,3.00,2.00,3.00,4.00,5.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,Female,23.00,white,single,2500.00,5.00,social_sciences_arts_education
285.00,3.00,3.00,3.00,3.00,4.00,5.00,3.00,4.00,4.00,4.00,4.00,1.00,3.00,5.00,4.00,5.00,5.00,3.00,5.00,4.00,3.00,3.00,2.00,3.00,3.00,3.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,4.00,2.00,1.00,4.00,4.00,4.00,5.00,5.00,5.00,3.00,3.00,4.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,Male,21.00,black,single,900.00,3.00,social_sciences_arts_education
286.00,4.00,3.00,4.00,3.00,3.00,3.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,2.00,4.00,4.00,5.00,4.00,3.00,3.00,4.00,5.00,4.00,4.00,3.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,2.00,5.00,1.00,2.00,4.00,4.00,4.00,2.00,3.00,3.00,3.00,2.00,2.00,3.00,3.00,4.00,5.00,3.00,3.00,4.00,4.00,4.00,4.00,Male,22.00,white,single,4000.00,5.00,social_sciences_arts_education
287.00,2.00,4.00,3.00,3.00,3.00,5.00,5.00,3.00,5.00,4.00,4.00,4.00,5.00,2.00,3.00,4.00,4.00,3.00,2.00,3.00,3.00,3.00,3.00,4.00,1.00,3.00,2.00,1.00,2.00,1.00,1.00,1.00,3.00,1.00,4.00,1.00,1.00,2.00,2.00,1.00,1.00,4.00,1.00,2.00,3.00,4.00,4.00,5.00,5.00,2.00,3.00,3.00,5.00,5.00,3.00,5.00,3.00,4.00,4.00,4.00,Male,23.00,white,single,2000.00,4.00,social_sciences_arts_education
288.00,5.00,3.00,4.00,2.00,5.00,5.00,4.00,5.00,4.00,5.00,5.00,4.00,5.00,2.00,4.00,5.00,4.00,3.00,4.00,3.00,4.00,5.00,4.00,5.00,4.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,3.00,4.00,4.00,3.00,3.00,1.00,2.00,2.00,2.00,3.00,4.00,3.00,5.00,5.00,5.00,4.00,3.00,5.00,2.00,5.00,Male,22.00,white,single,19960.00,4.00,social_sciences_arts_education
289.00,5.00,5.00,5.00,3.00,4.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,3.00,4.00,3.00,3.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,1.00,1.00,2.00,1.00,4.00,5.00,5.00,4.00,4.00,1.00,4.00,3.00,4.00,4.00,2.00,4.00,3.00,5.00,4.00,4.00,4.00,2.00,4.00,3.00,Female,20.00,white,single,2000.00,4.00,social_sciences_arts_education
291.00,3.00,4.00,5.00,4.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,3.00,5.00,4.00,3.00,3.00,4.00,3.00,3.00,4.00,3.00,2.00,3.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,1.00,1.00,3.00,4.00,4.00,1.00,5.00,5.00,4.00,4.00,3.00,2.00,3.00,2.00,3.00,4.00,4.00,4.00,3.00,3.00,4.00,4.00,Male,19.00,brown,single,7000.00,4.00,social_sciences_arts_education
292.00,2.00,3.00,1.00,1.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,4.00,3.00,5.00,5.00,5.00,5.00,3.00,5.00,2.00,5.00,5.00,3.00,5.00,2.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,5.00,5.00,5.00,2.00,1.00,1.00,2.00,2.00,3.00,2.00,2.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,3.00,Female,19.00,brown,single,600.00,2.00,social_sciences_arts_education
293.00,1.00,1.00,2.00,1.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,2.00,3.00,5.00,5.00,3.00,3.00,1.00,3.00,4.00,4.00,4.00,3.00,3.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,Female,19.00,white,single,12000.00,4.00,social_sciences_arts_education
294.00,4.00,3.00,4.00,4.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,3.00,3.00,5.00,5.00,5.00,5.00,3.00,3.00,2.00,3.00,2.00,5.00,4.00,3.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,3.00,3.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00,2.00,3.00,2.00,4.00,3.00,4.00,3.00,2.00,5.00,3.00,4.00,Female,23.00,white,single,2994.00,3.00,social_sciences_arts_education
295.00,4.00,5.00,4.00,3.00,4.00,4.00,4.00,5.00,5.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,3.00,2.00,2.00,2.00,4.00,4.00,3.00,4.00,4.00,4.00,1.00,1.00,2.00,3.00,1.00,1.00,2.00,1.00,2.00,4.00,4.00,1.00,4.00,4.00,4.00,5.00,4.00,3.00,3.00,2.00,2.00,4.00,2.00,4.00,3.00,3.00,4.00,3.00,4.00,5.00,5.00,3.00,4.00,3.00,Female,24.00,brown,single,2994.00,6.00,social_sciences_arts_education
296.00,5.00,5.00,5.00,4.00,5.00,3.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,4.00,5.00,3.00,4.00,5.00,5.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,3.00,5.00,5.00,2.00,3.00,3.00,2.00,2.00,3.00,2.00,4.00,2.00,3.00,4.00,4.00,3.00,4.00,2.00,3.00,4.00,Female,22.00,white,single,1800.00,2.00,social_sciences_arts_education
297.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,2.00,3.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,5.00,3.00,2.00,5.00,4.00,2.00,3.00,5.00,3.00,3.00,5.00,5.00,2.00,3.00,4.00,2.00,3.00,2.00,Female,18.00,brown,single,998.00,3.00,social_sciences_arts_education
298.00,3.00,4.00,5.00,5.00,5.00,3.00,4.00,5.00,4.00,4.00,5.00,4.00,4.00,5.00,1.00,4.00,5.00,4.00,3.00,4.00,4.00,2.00,2.00,3.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,4.00,5.00,3.00,3.00,5.00,5.00,5.00,4.00,3.00,3.00,5.00,4.00,3.00,3.00,4.00,3.00,3.00,3.00,Female,18.00,brown,single,998.00,4.00,social_sciences_arts_education
299.00,4.00,4.00,4.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,5.00,5.00,2.00,4.00,2.00,5.00,5.00,5.00,4.00,5.00,5.00,2.00,1.00,2.00,3.00,1.00,2.00,1.00,1.00,3.00,1.00,4.00,2.00,2.00,1.00,2.00,4.00,4.00,5.00,2.00,2.00,3.00,2.00,1.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,5.00,3.00,4.00,Female,18.00,brown,single,8000.00,3.00,social_sciences_arts_education
300.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,4.00,1.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,4.00,3.00,2.00,3.00,1.00,5.00,1.00,3.00,2.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,Female,20.00,white,single,15000.00,4.00,social_sciences_arts_education
301.00,4.00,3.00,3.00,2.00,3.00,4.00,3.00,4.00,5.00,5.00,4.00,3.00,4.00,4.00,5.00,2.00,3.00,2.00,3.00,3.00,5.00,5.00,4.00,4.00,3.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,1.00,2.00,4.00,3.00,1.00,2.00,3.00,3.00,4.00,2.00,1.00,1.00,2.00,2.00,3.00,3.00,4.00,4.00,4.00,4.00,3.00,2.00,3.00,3.00,3.00,Male,19.00,white,single,8000.00,4.00,social_sciences_arts_education
302.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,2.00,3.00,2.00,4.00,3.00,4.00,3.00,4.00,3.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,4.00,4.00,5.00,4.00,3.00,3.00,3.00,3.00,2.00,4.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,Female,22.00,brown,single,3500.00,4.00,social_sciences_arts_education
