df_hora,tcle,prof_educao_basica,atuou_meses,dass1,dass2,dass3,dass4,dass5,dass6,dass7,dass8,dass9,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,n_escolas,eactd1,eactd2,eactd3,eactd4,eactd5,eactd6,eactd7,eactd8,eactd9,eactd10,eactd11,eactd12,eactd13,eactd14,eactd15,eactd16,eactd17,eactd18,eactd19,eactd20,eactd21,eactd22,eactd23,eactd24,eactd25,eactd26,eactd27,eactd28,eactd29,eactd30,eactd31,eactd32,eactd33,eactd34,eactd35,eactd36,eactd37,eactd38,eactd39,eactd40,eactd41,eactd42,eactd43,eactd44,eactd45,eactd46,eactd47,eactd48,eactd49,eactd50,eactd51,eactd52,eactd53,eactd54,eactd55,eactd56,eactd57,eactd58,ehelde1,ehelde2,ehelde3,ehelde4,ehelde5,ehelde6,ehelde7,ehelde8,ehelde9,ehelde10,ehelde11,ehelde12,ehelde13,ehelde14,ehelde15,ehelde16,ehelde17,ehelde18,ehelde19,ehelde20,ehelde21,ehelde22,ehelde23,ehelde24,ehelde25,ehelde26,ehelde27,ehelde28,ehelde29,ehelde30,ehelde31,ehelde32,ehelde33,ehelde34,ehelde35,ehelde36,ehelde37,ehelde38,ehelde39,ehelde40,ehelde41,ehelde42,ehelde43,ehelde44,ehelde45,ehelde46,ehelde47,ehelde48,ehelde49,ehelde50,ehelde51,ehelde52,ehelde53,ehelde54,idade,sexo,genero,corraca,estadocivil,escolaridade,rendafamiliar,deprenda,ndeensino,contrato,deficiencia,meioescola,estado,rede,tempoexperiencia
2023-07-18T02:23:48Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-19T06:24:37Z,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-31T03:46:22Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 Escolas,5,5,2,4,2,3,3,4,4,4,3,3,5,2,4,4,2,3,2,5,4,2,4,1,2,2,1,3,5,4,1,4,3,4,1,4,5,1,3,2,4,2,3,4,4,1,3,3,1,3,5,3,2,3,5,3,2,3,8,7,8,8,5,8,8,7,1,8,9,8,1,8,9,9,7,7,9,9,8,9,9,9,8,8,8,8,9,7,9,9,9,7,7,6,6,1,6,8,9,7,6,1,8,7,6,7,9,8,5,8,9,7,58,Feminino,Mulher cis,Indígena,Divorciado(a),Mestrado,6000,4,Fundamental I (Anos iniciais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Rio Grande do Norte,Municipal (pública),35
2023-07-18T01:47:52Z,Sim,Sim,Sim,1,1,0,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1 Escola,3,3,2,3,3,4,5,3,3,3,5,3,3,4,3,2,3,3,5,3,5,5,3,3,4,5,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,3,3,7,7,7,6,5,7,7,7,6,7,7,7,7,7,7,7,8,4,5,5,5,5,7,8,8,8,7,7,7,7,4,4,4,7,7,5,7,8,7,7,7,7,7,6,6,7,7,7,5,5,7,8,5,5,37,Feminino,Mulher cis,Pardo,Solteiro(a),Especialização,3000,7,Educação Infantil,Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),7
2023-07-21T12:13:28Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2 Escolas,3,4,5,4,2,3,1,4,5,5,5,3,3,5,5,5,3,3,3,3,5,3,3,2,3,5,2,5,3,2,2,3,3,3,5,3,4,3,3,3,2,4,2,5,3,1,2,5,4,2,2,3,3,3,3,2,1,3,9,8,8,8,6,9,9,9,1,8,8,7,1,9,9,8,8,8,8,9,8,9,8,9,9,9,9,9,9,9,8,7,8,9,7,9,9,1,9,7,8,9,9,1,8,8,8,9,8,8,9,9,9,8,37,Feminino,Mulher cis,Pardo,Solteiro(a),Curso superior completo,4500,1,Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),20
2023-07-18T02:47:58Z,Sim,Sim,Sim,1,1,2,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1 Escola,5,3,3,4,2,3,2,3,3,5,5,4,3,2,5,5,3,3,3,2,3,3,3,2,3,3,2,3,5,5,2,3,3,4,1,1,3,1,4,3,3,3,2,2,3,3,3,2,3,2,4,3,3,2,3,4,4,3,7,5,7,6,7,6,6,5,7,4,5,6,6,5,5,6,6,5,5,7,5,6,6,5,6,6,5,5,5,6,7,5,3,5,6,7,7,7,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,6,29,Feminino,Prefiro não responder,Pardo,Solteiro(a),Curso superior incompleto,1200,3,Educação Infantil,Temporário/Substituto,Não,Rural,Bahia,Municipal (pública),2
2023-06-29T11:49:40Z,Sim,Sim,Sim,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2 Escolas,3,3,5,2,3,4,1,3,5,5,4,2,3,4,3,4,4,3,2,3,3,3,3,3,3,3,2,4,4,1,2,3,3,3,2,1,2,2,5,2,2,3,4,3,3,1,2,5,5,2,4,3,4,3,1,5,2,3,8,9,8,8,7,8,8,8,1,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,8,8,1,8,8,8,8,8,8,7,8,8,8,64,Masculino,Homem cis,Branco,União estável,Especialização,12000,2,Ensino Médio,Efetivo/Concursado,Não,Urbano,Rio de Janeiro,Municipal (pública);Estadual (pública),24
2023-07-18T11:49:25Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Escola,5,4,4,4,3,1,1,5,5,5,4,3,4,5,5,5,5,1,1,5,2,2,5,1,3,1,3,2,5,4,1,5,1,5,5,2,4,1,4,1,5,3,3,5,4,3,5,1,1,5,5,2,1,1,4,3,1,2,9,9,9,9,1,9,9,9,5,5,9,6,7,9,9,9,5,9,9,9,9,9,9,9,9,9,5,9,9,9,7,9,9,9,9,7,9,5,9,9,9,9,9,1,9,7,5,9,7,9,7,8,8,8,39,Feminino,Mulher cis,Amarelo,Solteiro(a),Especialização,5280,2,Educação Infantil,Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),10
2023-06-30T12:53:59Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T07:34:57Z,Sim,Sim,Sim,1,1,0,1,1,1,1,2,1,0,1,1,1,1,0,0,0,0,1,2,0,1 Escola,5,4,2,4,2,2,1,4,4,4,3,1,4,5,2,3,3,3,2,5,2,2,4,1,3,5,2,3,4,2,2,4,1,4,3,4,4,2,1,2,2,3,3,4,5,1,3,5,3,3,3,2,4,5,3,2,1,2,5,5,7,7,4,6,8,7,2,5,7,7,3,7,5,6,4,7,7,6,6,3,4,6,6,7,5,5,6,6,2,6,5,7,4,5,5,3,4,4,6,7,5,2,6,7,4,3,6,4,5,8,7,3,39,Feminino,Mulher cis,Branco,Casado(a),Especialização,9500,2,Educação Infantil;Fundamental I (Anos iniciais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública),15
2023-06-27T05:52:44Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T09:04:01Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-28T09:37:41Z,Sim,Sim,Sim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 Escolas,4,2,4,4,3,3,2,3,2,2,5,3,4,3,5,5,4,3,1,5,4,2,5,1,3,3,2,2,5,4,1,4,2,3,2,1,4,2,2,2,4,3,4,4,4,1,4,2,2,1,4,3,2,2,1,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33,Feminino,Mulher cis,Preto,Casado(a),Mestrado,14000,2,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Temporário/Substituto,Não,Urbano,Maranhão,Federal (pública);Privada,10
2023-07-18T04:38:42Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T05:14:32Z,Sim,Sim,Sim,1,1,1,1,2,0,2,2,2,1,1,1,1,0,2,1,1,1,1,1,1,1 Escola,5,4,3,3,3,5,2,1,3,3,5,3,5,2,4,2,5,5,3,3,2,4,3,5,5,3,5,3,5,5,1,3,3,3,3,3,2,5,2,4,4,4,5,5,3,3,3,2,4,2,3,5,3,5,1,3,1,1,9,9,9,9,7,9,9,9,9,9,9,9,1,9,9,9,9,6,9,7,9,7,8,8,8,8,9,8,8,9,9,9,9,9,9,9,9,9,9,7,8,8,8,7,9,5,8,9,8,7,7,7,7,7,35,Feminino,Mulher cis,Pardo,Divorciado(a),Especialização,1320,5,Educação Infantil;Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Rural,Ceará,Municipal (pública),3
2023-06-27T09:01:00Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-22T05:38:49Z,Sim,Sim,Sim,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1 Escola,5,5,4,5,4,4,1,5,5,5,5,4,5,5,4,4,2,2,2,5,4,2,4,1,2,2,1,2,4,5,2,5,1,5,2,2,5,1,2,1,5,2,2,5,4,1,4,2,4,2,2,2,2,2,2,2,3,2,9,8,9,9,3,8,9,9,9,9,9,9,2,9,9,8,6,7,8,9,7,9,9,8,9,9,9,9,8,9,9,9,9,9,8,8,9,3,8,9,9,9,8,1,9,8,9,9,9,8,8,9,9,8,44,Feminino,Mulher cis,Pardo,Solteiro(a),Curso superior completo,3960,4,Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Rural,Pará,Municipal (pública),16
2023-07-18T03:39:16Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T05:28:40Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1 Escola,4,3,1,4,2,3,2,2,3,2,2,2,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,3,3,2,3,2,1,3,2,3,2,3,3,1,3,3,3,2,3,3,2,3,4,3,2,3,5,5,5,4,6,5,4,5,6,2,4,4,5,4,4,5,6,5,4,4,4,3,4,4,5,5,3,3,5,5,3,3,4,6,3,3,7,7,6,4,5,4,6,5,5,4,4,5,3,3,7,5,5,4,55,Feminino,Mulher cis,Pardo,Casado(a),Mestrado,10000,3,Atendimento Educacional Especializado (AEE),Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública),21
2023-06-29T03:55:53Z,Sim,Sim,Sim,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1 Escola,5,4,5,4,2,2,2,4,4,4,4,3,5,2,5,5,3,3,1,5,3,3,5,2,4,3,3,3,5,5,1,5,1,4,1,3,4,1,1,1,5,3,5,5,5,1,4,1,3,5,5,3,1,1,5,1,1,1,9,9,8,9,8,9,8,9,1,7,9,9,1,9,9,9,7,7,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,9,9,8,9,1,9,9,9,9,9,1,9,8,9,9,8,8,9,9,9,9,46,Feminino,Mulher cis,Pardo,Casado(a),Curso superior completo,5000,6,Fundamental II (Anos finais do Ensino Fundamental),Efetivo/Concursado,Visual,Urbano,Piauí,Municipal (pública),26
2023-07-18T04:30:23Z,Sim,Sim,Sim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Escola,5,5,1,4,3,1,1,3,5,5,5,4,5,4,4,4,4,4,5,4,4,2,4,2,1,1,1,2,4,2,1,2,1,5,5,5,4,4,3,1,4,3,1,5,3,1,2,5,5,4,3,1,4,5,1,5,1,1,8,8,8,8,1,9,8,8,1,8,8,8,9,8,8,9,2,8,6,8,8,8,9,9,3,8,8,9,9,9,9,9,9,3,9,2,8,1,3,8,9,9,8,1,8,9,3,3,8,8,3,9,9,9,51,Feminino,Mulher cis,Pardo,Casado(a),Especialização,3500,4,Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),30
2023-06-28T10:49:02Z,Sim,Sim,Sim,0,3,2,2,3,3,1,2,3,3,3,3,3,3,2,3,0,1,3,0,0,1 Escola,4,3,1,3,3,4,4,1,1,1,4,1,3,4,1,3,5,1,4,4,4,4,4,1,4,4,1,4,1,5,4,4,5,4,5,1,4,5,3,4,3,3,2,2,4,1,2,3,1,5,1,3,5,5,5,4,1,1,1,1,1,1,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,2,9,2,2,1,1,1,1,1,1,1,1,37,Feminino,Mulher,Pardo,Solteiro(a),Especialização,5000,3,Educação Infantil,Efetivo/Concursado,Não,Urbano,Tocantins,Municipal (pública),10
2023-06-27T07:42:15Z,Sim,Sim,Sim,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1 Escola,4,4,5,3,3,3,1,4,4,5,3,3,3,5,3,4,3,3,3,4,2,2,4,2,3,2,3,2,3,3,1,4,2,4,3,1,3,3,3,2,2,2,4,4,4,3,3,1,3,1,4,1,3,3,2,2,1,2,9,9,9,8,8,9,9,8,9,9,9,9,1,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,7,7,8,9,9,7,7,1,9,9,9,9,9,1,9,8,9,9,8,8,1,9,9,9,39,Feminino,Mulher cis,Pardo,Casado(a),Especialização,5000,6,Educação Infantil,Efetivo/Concursado,Não,Urbano,Amazonas,Municipal (pública),18
2023-06-27T05:17:15Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-20T08:27:13Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-30T12:00:50Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2 Escolas,5,4,3,5,2,2,1,4,4,4,4,4,4,4,3,4,3,2,2,4,4,2,4,2,2,4,1,4,4,3,2,3,3,4,3,3,4,4,4,2,3,4,2,4,4,1,2,4,2,2,3,3,3,4,4,4,1,3,9,9,9,9,2,9,9,8,2,7,9,9,1,9,9,9,5,8,9,9,7,8,8,9,7,9,8,9,8,9,8,8,8,8,9,5,8,2,8,8,8,9,8,2,8,8,8,7,7,8,6,8,8,8,58,Feminino,Mulher cis,Pardo,Divorciado(a),Especialização,6000,3,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Temporário/Substituto,Não,Rural;Urbano,Bahia,Municipal (pública);Estadual (pública),13
2023-07-12T07:53:54Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T02:53:46Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T12:56:04Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T05:28:33Z,Sim,Sim,Sim,2,2,1,1,1,2,0,1,0,1,2,2,1,2,0,1,1,2,1,2,1,1 Escola,3,3,5,1,5,4,1,3,3,1,5,1,3,5,3,3,3,5,4,3,5,3,3,2,5,5,3,5,1,1,3,3,4,3,5,1,3,5,2,4,2,4,2,2,3,3,3,4,5,1,3,3,3,4,1,3,2,5,6,1,1,1,7,7,5,7,2,1,6,2,7,2,5,5,7,3,5,3,2,5,2,5,5,3,2,2,2,5,1,1,1,5,2,6,7,8,8,2,2,6,7,2,6,2,7,5,1,1,8,1,2,2,25,Feminino,Mulher cis,Pardo,Solteiro(a),Especialização,3700,1,Educação Infantil,Temporário/Substituto,Não,Urbano,Bahia,Municipal (pública),4
2023-06-27T09:56:17Z,Sim,Sim,Sim,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1 Escola,5,4,3,2,3,4,2,3,5,5,4,3,5,1,5,5,3,3,1,5,2,2,4,1,2,2,2,3,5,5,1,5,2,4,3,3,5,2,3,2,5,3,3,5,4,2,3,5,5,3,3,3,3,3,5,3,3,3,7,8,7,8,4,9,9,9,2,9,8,8,2,9,9,8,3,8,9,8,8,9,9,9,8,9,9,9,9,8,3,8,8,9,9,8,8,3,8,8,9,9,9,2,9,8,8,8,8,8,8,9,8,8,50,Feminino,Mulher cis,Branco,Casado(a),Curso superior completo,4000,4,Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Espírito Santo,Municipal (pública),5
